f1c1,f1c2,f1c3,f1c4,f1c5,f1c6,f1c7,f1c8,f1c9,f2c1,f2c2,f2c3,f2c4,f2c5,f2c6,f2c7,f2c8,f2c9,f3c1,f3c2,f3c3,f3c4,f3c5,f3c6,f3c7,f3c8,f3c9,f4c1,f4c2,f4c3,f4c4,f4c5,f4c6,f4c7,f4c8,f4c9,p1c1,p1c2,p1c3,p1c4,p1c5,p1c6,p1c7,p1c8,p1c9,p2c1,p2c2,p2c3,p2c4,p2c5,p2c6,p2c7,p2c8,p2c9,p3c1,p3c2,p3c3,p3c4,p3c5,p3c6,p3c7,p3c8,p3c9,p4c1,p4c2,p4c3,p4c4,p4c5,p4c6,p4c7,p4c8,p4c9,p5c1,p5c2,p5c3,p5c4,p5c5,p5c6,p5c7,p5c8,p5c9
1.3192383325990744,1.6499325445212625,1.7645901381136073,1.5340972199683214,1.3065063386796858,2.5149985002460995,1.4422398750655365,2.010884154001298,1.8190869840398238,6.019771777603026,7.880917813461246,9.086046055324273,6.255531837520925,6.0482399299172425,7.696927306363391,5.480396679752883,8.28090048559074,6.693082429611381,147.0,137.0,131.0,153.0,149.0,209.0,169.0,135.0,205.0,0.25373383561798235,0.2274974598754449,0.21999568497373634,0.25171819732443534,0.2864926603482916,0.2228506573419744,0.29657075097791097,0.20852285653621294,0.2532991833231364,16.900713850060857,17.051530986388517,17.003350976434064,17.169210233661868,17.61102766319938,17.543175058451332,17.31363741448609,17.68254917716392,16.96334924310016,3.274277081924896,3.005224506730177,2.9005899771858537,3.322040879830457,3.5646330634892425,2.8933050100372935,3.474876927880116,2.841786941581012,3.1594498328706666,2.9304292559544605,2.6802901973534365,2.5233954527880744,2.9231430802221228,3.0990338109746385,2.7394086675722336,3.1738536761757943,2.5335165588468946,2.859804340927201,6.963826659159986,6.32657067963818,6.07956665180934,7.067435056906006,7.586586937715557,6.673703528751548,7.941843343095706,6.393910866233716,7.143419357665746,1.7972140512067314,1.589978660929834,1.5087308787600202,1.7500361373931654,1.8373513019999985,1.7161056506165455,1.8867069865215937,1.613818429019089,1.6960776903373844
2.260318278346132,2.3495155625922424,2.285102350454535,2.3710360907455557,1.7234752299740554,2.354274104934131,1.93888900965831,2.0884856125412345,1.8226212049501815,4.532199756833025,4.4789449656370826,3.481020554920868,4.368157446618347,2.7227433685134854,3.014241208147411,2.24406456965819,2.079188523460238,2.191308846436768,207.0,159.0,167.0,223.0,301.0,141.0,205.0,113.0,202.0,0.4462850314696012,0.3755456488185649,0.3831270001833875,0.4480402626255189,0.6656718611106629,0.44728339767358394,0.5598050661624314,0.4960589831143718,0.5965566472385078,19.11615188699478,18.682746859081323,19.21016233554479,18.647180373127046,20.51412662942306,19.510341978752688,20.26155112636731,21.234993111564584,20.01059501350332,5.22514145552959,4.370853698382625,4.467201933149096,5.118055281169204,8.876536541110523,4.439018477430693,5.672073368923135,4.866249874449539,5.632213231345408,4.3133635497139755,3.4706009245520018,3.340095435322593,4.355631647271097,6.541878119949242,4.111276407125624,5.115458968849882,4.2914025314657565,5.716082168159244,11.084664446897444,9.268741786027414,9.545536785911247,11.345935279995615,16.473685293955786,11.428918751937616,14.534233627516027,12.593237676220047,15.575809993252658,2.84743040689681,2.4683631877396524,2.475559620200362,2.8521873107809204,3.900092732491522,2.878860741291259,3.4023299658424078,3.1747224179260485,3.6168913403568737
0.881155361291563,0.549112168103951,-0.009987408634653881,0.48187350898958237,0.6168422145338497,0.2553385618014277,0.23680041518109718,-0.2734850423276918,0.047532341498805614,5.899954179112441,4.68488975927038,5.614678244931534,4.715629054168077,4.48198931348322,3.100374164732024,5.776915416208666,3.2178685253122463,5.484725446183086,431.0,377.0,281.0,443.0,501.0,357.0,365.0,393.0,323.0,0.40792493916277683,0.4458679495297231,0.36536938963066445,0.5683421864677634,0.6303331417031606,0.5097256733997719,0.490728201108364,0.4593104024780197,0.4303166715848774,17.99148235251545,20.584092245574254,20.871407576848263,19.213782608594975,19.655713738340662,19.14068318621898,18.775648505547323,19.756252692336606,19.27369210271999,4.28703369031177,4.365273070058356,3.4768282457596498,6.331946578775987,6.992237053950258,4.752066877357396,4.392126435688115,4.062212602581844,3.607544538512995,4.135388336736783,4.169209444004098,3.366731129293822,6.205696025672679,6.220823930328511,5.215447766510188,4.743992515913301,4.516360131360478,4.0611539523756255,10.061798916024957,10.97814074898489,9.329226476271154,13.8872327145848,15.4827880001221,12.929739883280488,12.182708260608447,11.89891262489429,11.188705473605706,2.795482651111552,2.9674000100181486,2.478720792501438,3.613074007583596,4.194301945858506,3.4550858346010154,3.332238433616211,3.2308205023722345,3.1027418297438834
0.32832975654210045,0.3809610951089423,0.402018801547092,0.3029583614189441,0.7212278643912781,0.6720941575564213,0.27988975631521534,0.3381189303841141,0.28503483555447146,1.7277340550407785,2.279153777186102,1.8753760085577642,1.957639021712317,1.612989821537993,2.1351253381900976,1.5515502281882454,1.5349391942609496,1.176919513022035,342.0,280.0,315.0,360.0,294.0,291.0,346.0,316.0,416.0,0.3785361320797609,0.32273349553274766,0.356786943672597,0.4543337495417301,0.4647188303687093,0.3595470116856698,0.38198012322998176,0.4160537896982355,0.4765243784424178,16.79736104243552,16.019934460823425,16.31124194161261,16.82491056270151,17.886081215185854,15.601136512911005,16.826339212572154,16.215827277276464,17.682253754579698,5.247389448048522,4.533308971424531,4.7420405569543655,6.559706133554805,5.401883588885182,4.808158439375768,4.913527525145493,5.056682463982077,5.963718879496646,3.712504198160832,3.2756490827958262,3.4669601012677136,4.6215513416682406,4.428396603268365,3.6308531027625235,3.818312645856318,3.8556031822743964,4.583378327319262,9.639051870121252,8.481400192058393,9.345719129393073,10.902961264485024,11.881013890973819,9.465511663031055,10.347055648374015,10.936488876890039,12.20653325798636,2.638753902998329,2.326180722239866,2.539086508733443,2.7715685690747303,3.1946680634744133,2.5118413779516042,2.8433206294756626,2.8557190731002877,3.3629641819668588
0.5351133775696639,1.5501079032936171,2.2508644083878027,1.3783348515614113,1.4769413791439845,1.4776515746278203,2.20616703069358,1.58918041901205,2.2311729355077072,2.631363308268216,3.7285904039938407,3.5419758958498173,2.7771819004879323,3.387891349568704,2.342908335681388,3.590126711387876,1.3692734330309897,2.5655193922315163,387.0,199.0,159.0,237.0,189.0,243.0,159.0,167.0,111.0,0.41125109650170577,0.3466554112897864,0.3606823467087352,0.4344171083638346,0.40624535820447605,0.4415918852770111,0.3926259834799164,0.5176374564373201,0.4735616341524844,21.822227128650674,20.804859046438388,21.50472205004968,21.304978343466477,20.627553823457546,21.152354481894776,21.530053611542236,21.83720945540959,24.396722524330084,4.836899194229278,4.344695707647136,4.3438410940603225,4.860315796922171,4.77098012475389,4.879122143044568,4.531017393148638,5.58962038306865,5.317440133661977,4.0534734660853475,3.5492302730439573,3.71472448725426,4.446979074517163,4.267860773392197,4.487393613086579,4.02382184453324,5.432976090055388,4.784478791470773,9.596324043587046,8.20387230457402,8.5174348555438,10.594360489303526,10.09054321357718,11.15176099384064,9.632736399055217,12.914433427173417,11.052960794520576,2.4339470097191627,2.111814569290442,2.18764542760987,2.832316370995863,2.764800986657821,2.8737414485730537,2.587403485038236,3.2292587714097403,2.948791061189106
3.8833244686249078,3.05244007096865,2.5072163680775934,3.0603676032872205,2.51069627383138,2.473807087661125,2.2766841637759416,2.0086018697588908,2.044951399158101,17.524668460360672,10.260965347615901,6.322822057667557,10.235869769006724,7.843119591720772,7.263538667931616,4.780062402893135,4.821718113252226,4.44335499811571,1671.0,1313.0,1061.0,1457.0,1491.0,1361.0,987.0,1225.0,995.0,1.7338127138477493,1.6571200995809061,1.5899792674932343,1.6952031752243988,1.6626198757744222,1.5985831647638031,1.6429320297357801,1.546252386613649,1.5004957740527027,14.383605858624763,15.336135170605726,16.136574804388637,14.780856686305423,15.17925297104326,15.27330798346906,15.713224143816841,15.449800352947877,15.659352946795932,6.051198612530404,5.4878543349864195,5.058201298656192,5.825992435424422,5.535223490712516,5.186642314551107,5.43630394781699,4.959959636553912,4.715954255989391,9.102297824818994,8.173737001030322,7.545485660006587,8.66016856609158,8.211666349442037,7.685240250429451,8.024410197097456,7.266064931434096,6.897727215578644,50.91555807923574,45.66653570312087,41.67348974550824,48.20248802227193,45.737999786493546,42.25435009023589,44.588188828865945,39.2352304073913,37.37080750845386,39.95779330484559,35.662300605140345,32.30788390560121,37.61393999338512,35.55921127626027,32.79740235220823,34.401308503851745,30.067921797116004,28.500924765737988
0.6488343699791655,1.2463207567313381,1.6978766972541233,0.8323683805641289,0.9720318715583769,1.8017748823916035,1.2621561797011773,1.8512062373572031,1.2051089019148165,1.394322892838256,2.467737862335477,3.4622813662453447,1.167307406149038,1.5694120131548304,2.3022436262560815,1.811318396911781,2.6145959196161717,2.0350274520855116,321.0,239.0,235.0,283.0,313.0,167.0,295.0,171.0,231.0,0.46922685989096946,0.35706846516195867,0.2958185481442559,0.5246361343947874,0.5283273483481485,0.3471825120299745,0.5289374775906261,0.344461907454201,0.4459246941773949,19.13247866792083,17.60159994903446,16.88194289263348,18.681028031611127,19.015269640941828,17.122361166973604,19.06214741102831,17.627697758211173,18.70501579225775,4.625392691575235,3.840256048160154,3.4272291454685195,4.994573333601907,4.8536118134328605,3.7246839905711635,5.1254782671545405,3.6957226021830065,4.580811754163224,4.17178632683763,3.2992459860737635,2.9166355471568046,4.512622299171772,5.119343160717909,3.237750451162327,5.420307823427382,3.2575195737397964,4.511282387313177,12.571000386838119,9.614178773053599,8.467632076312073,13.818791837493855,13.999622245843689,9.8053321610794,13.580769544335316,9.787066223076783,11.604365991513431,3.5157665543570387,2.6291499983236752,2.2285556154335464,3.8573745745823946,3.6257658420450523,2.5784137053569194,3.2651338342840956,2.622115986448653,2.929424477861247
-0.42336249560297345,-0.3761966978361546,0.05873810109906717,-0.12661846075401448,0.14835596131901066,0.2124466162426219,0.21893123946093648,0.1237489522315537,0.21574526796582041,0.49062903293539106,0.8277973792916117,0.9394026415290057,0.5282132294298073,0.43820956758221413,0.563134162828078,0.7126549949750484,0.8218392126604724,0.729250651071879,394.0,310.0,446.0,443.0,466.0,401.0,409.0,431.0,335.0,0.6084371445467922,0.5332165463482781,0.5133101438739773,0.6302225016616743,0.5960911509521511,0.5414427136539084,0.46564988021297227,0.5796327016568132,0.4370789693839936,24.11659472546431,23.58763533952245,22.695850886821354,22.792315303453567,23.61672725507092,21.599010962868846,21.98471683711675,22.26172393588469,22.903373550322044,6.204445810468052,5.638694187505056,5.282752395746062,5.382002535930466,6.164170499870032,4.826246624800924,5.01271791519062,5.543540637547288,4.65510106827441,5.374256491285904,4.825181138087471,4.636729161160033,5.5615070197478715,5.230484994441193,4.974585715589704,4.118947858549198,4.991568740766881,3.9739584484017096,15.748037025651389,13.797938485470455,13.535605843616207,17.385742518488147,15.06594132951032,14.714860516629086,12.01974568287172,15.605742198672688,11.25573968093295,4.486282825199341,4.1274287847782585,4.030784934843699,4.957852590201027,4.657404526127261,4.2802372282056,3.692490205060826,4.713246598391334,3.379414743229717
1.0036906504290388,0.8181442763256289,1.225233001814781,1.3400845844539933,1.6285133074033213,1.4059531842448971,1.3356161411061198,1.2988930826571188,1.0498164282271012,23.85926603256042,7.300013853583007,8.428281463670753,18.607624975110195,24.059351787234032,27.66331700619189,30.675541224609972,18.11712714093606,36.57470924019169,284.0,244.0,230.0,292.0,336.0,248.0,258.0,180.0,212.0,0.11786127581485761,0.21971291889683187,0.1739430956683239,0.10520808020700367,0.16613309571877988,0.0830566724759958,0.08605181151598673,0.09784515493538937,0.06784715137813668,12.47400497365217,17.36301405050199,16.768893027374496,11.7040662452871,13.578706063196618,11.46784546023387,11.145096449845942,12.779743573561175,11.24069518786828,2.0115476893288227,2.942005816944032,2.465583479898832,1.7588515246862315,2.484464291871414,1.467421419725745,1.4585310458503389,1.5404186324016655,1.1554033558990213,1.7685152844259615,2.4660232786753906,1.977581917719492,1.5052838686302152,2.304880842777857,1.1671771691771762,1.303539113897877,1.237442371933755,0.9679511817947619,4.285116049158902,6.390283396244997,5.459371170552442,4.023043700933104,5.7017683122582925,3.3635616077446464,3.487210380019414,3.6221289858147556,2.847913497835157,1.1827202729237059,1.7792743111807663,1.5754748601374495,1.1863061478168913,1.6528795395298093,1.0074527355529297,1.0358038396071827,1.05730938126686,0.867771173744566
2.4802989377262135,2.1593538085865926,2.3236853536941204,1.1210809286303083,2.0034114285701006,1.788438190504442,2.1491937641997585,1.7618710820368888,1.6092066516899972,18.623084252788008,10.309871503800421,8.216350303819928,8.650170765449035,6.96343304603919,5.24933097738876,8.588486494086398,3.839330126284929,4.179160693874404,292.0,242.0,256.0,370.0,363.0,338.0,301.0,347.0,347.0,0.24241489000694516,0.29446284424803126,0.2971146157056146,0.33878843976889783,0.47522705451449454,0.3905097025945725,0.39441774590402234,0.42595943282157567,0.49610547734132293,16.800601952857743,18.34216383800997,18.759899146741052,17.076147762235056,19.52802237352932,18.526069580703535,16.629218562144672,19.622485809462255,19.287975201987948,2.9993440696112734,3.302888557789847,3.323066696452596,3.469795185247682,5.2264964117831045,4.021334769535616,4.153689885828589,4.287790569453323,5.297355080475067,2.6570916786957004,3.053975798320827,2.9777799549950545,3.4638794866260176,4.970673763802933,3.9540762493274157,4.330297632028182,4.324807131070312,5.319504035245763,7.028375168304908,7.8074811546777,7.74491090571959,8.943802169003433,11.624645022764694,10.007666030475946,9.858502491325963,10.789489201848443,12.122419088639079,1.7228716867113973,1.842652703713992,1.870038831432575,2.220646143887298,2.62788285489906,2.4396464353600966,2.2405888505291744,2.6567103811790465,2.837999739354465
